PG.ProteinGroups	PG.ProteinDescriptions	[1] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_10.raw.PG.Quantity	[2] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_11.raw.PG.Quantity	[3] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_12.raw.PG.Quantity	[4] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_13.raw.PG.Quantity	[5] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_14.raw.PG.Quantity	[6] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_15.raw.PG.Quantity	[7] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_16.raw.PG.Quantity	[8] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_17.raw.PG.Quantity	[9] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_18.raw.PG.Quantity	[10] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_19.raw.PG.Quantity	[11] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_20.raw.PG.Quantity	[12] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_21.raw.PG.Quantity	[13] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_22.raw.PG.Quantity	[14] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_23.raw.PG.Quantity	[15] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_24.raw.PG.Quantity	[16] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_25.raw.PG.Quantity	[17] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_26.raw.PG.Quantity	[18] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_27.raw.PG.Quantity	[19] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_37.raw.PG.Quantity	[20] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_38.raw.PG.Quantity	[21] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_39.raw.PG.Quantity	[22] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_40.raw.PG.Quantity	[23] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_41.raw.PG.Quantity	[24] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_42.raw.PG.Quantity	[25] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_43.raw.PG.Quantity	[26] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_44.raw.PG.Quantity	[27] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_45.raw.PG.Quantity	[28] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_49.raw.PG.Quantity	[29] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_50.raw.PG.Quantity	[30] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_51.raw.PG.Quantity	[31] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_52.raw.PG.Quantity	[32] 20221028_MK_E1200_MVL_FAIMS_1CV_15cm_70min_1561_prep005_HRMS1_DIA_500ng_53.raw.PG.Quantity
A0A0B5EI55	PpGpp synthetase/hydrolase	283839.03125	129106.140625	157950.515625	47336.91015625	Filtered	82596.75	154779.125	110161.8515625	186855.96875	217670.1875	180015.6875	203124.515625	Filtered	54073.140625	Filtered	427957.65625	173056.390625	202537.78125	169251.90625	21456.720703125	312427.90625	50146.83203125	56251.11328125	74918.5078125	89468.9453125	140850.078125	96641.1171875	69702.671875	37330.2578125	163482.515625	90163.3828125	58335.03125
A0A0B5EI69	Glutamate uptake system ATP-binding protein	348597.9375	310815.65625	303896	57065.546875	52898.6484375	54798.4140625	48968.70703125	64372.8984375	47687.51953125	224968.0625	181439.1875	231831.015625	35226.015625	76921.4453125	40986.3046875	183649.90625	58165.7578125	106298.09375	875814.75	1571908.75	2077711	45662.796875	34077.27734375	65474.62890625	55192.8359375	59631.80859375	123916.3203125	46944.59375	33257.87109375	78159.9140625	41501.234375	55297.171875
A0A0B5EI75	ATP/GTP-binding protein	307128.71875	424056.0625	448372.84375	199910.75	141810.421875	183064.703125	205893.828125	182803.15625	153161.890625	532149.25	395247.78125	406706.8125	214814.28125	220405.265625	223132.984375	170696	162439.25	151897.21875	558807.8125	691675.375	927255.125	222589.015625	307310.3125	274490.09375	257274.6875	321062.09375	256709.796875	218509	209644.46875	206146.40625	253640.609375	221893.625
A0A0B5EI84	Ribosomal protein S12 methylthiotransferase RimO	22048.98828125	19806.21875	20792.837890625	NaN	3435.411376953125	12198.505859375	1.9547014236450195	Filtered	22065.599609375	3844.631591796875	16741.21875	36354.14453125	55647.66796875	Filtered	9713.7724609375	Filtered	4.942770481109619	Filtered	48187.3984375	Filtered	9522.2109375	2905.416259765625	Filtered	1.5956107378005981	9753.1005859375	1.4969487190246582	1.4254220724105835	NaN	26158.263671875	Filtered	Filtered	30631.279296875
A0A0B5EI85	Histidine kinase	323038.9375	338795.84375	379862.84375	758842.4375	601793.875	480557.375	671484.0625	675355.25	731636.8125	368644.9375	401343.65625	407130.78125	532925.125	501256.25	708107	509489.125	615606.0625	419346.4375	302022.5625	521937.09375	423266.84375	797209.8125	652817.0625	1009162.75	986338.8125	993111.1875	755663.875	829233.75	654236.4375	1044716.4375	929832.5	897948.0625
A0A0B5EI86	4-hydroxy-tetrahydrodipicolinate synthase	274287.34375	145237.9375	172130.953125	2256355.5	1573335.375	1438651.125	1543372	1413738.875	1237961.125	282765.625	250482.65625	238734.296875	1481974.75	1314342.25	1800928.625	350540.09375	379155.71875	333866.09375	270007.71875	24855.80859375	102606.0078125	1294307.625	910683.3125	877399.6875	848625.625	788245.8125	754701.6875	1314705.25	1270149	776262.0625	965373.125	1007910.625
A0A0B5EI91	DUF397 domain-containing protein	448910.4375	285447.59375	323848.53125	877046.5	843096.6875	1162407	1614737.125	2034727.125	2564403.75	254154.59375	327286.375	303229.78125	734206.5	950976.875	928845.1875	4093086.5	2340580.5	1909477.375	344316.75	457925.5625	354451.78125	976757.4375	462723.34375	1142192.375	943818	1340621	1299760.25	1239441.5	1731615.25	2059836.125	1599911.625	1958867.125
A0A0B5EI93	AAA_31 domain-containing protein	143798.234375	85473.2578125	35218.2421875	138078.078125	101763.1796875	103687.5703125	132886.375	121782.015625	84474.7421875	86842.84375	117471.8828125	146776.78125	135919.1875	141881.3125	124036.0234375	268212.90625	147257.484375	148959.8125	104473.421875	120379.3671875	188691.609375	142282.78125	155462.546875	229137.96875	274451.875	281166.21875	101554.875	218390.546875	119258.359375	217384.21875	190107.328125	199354.078125
A0A0B5EI96	ABC transporter ATP-binding protein	2606754.5	2977533.5	2701319	416786.46875	298120.125	368207.03125	546905.25	622647.6875	490735.40625	2259003.75	2187405	1489943.25	306737.59375	296782.46875	346432.1875	849634.6875	701436.4375	869289.6875	3888944.75	6173082.5	5271138	431442.40625	339248.90625	603171.375	553209.4375	524230.3125	565513.1875	472649.40625	462359.84375	711734.8125	730281.625	648617.4375
A0A0B5EIA4	Transcription termination/antitermination protein NusA	1051896.5	789128.3125	829560.5625	1582807.25	1568428.125	1342995.5	1465192	1660661.75	1671650.375	1000030.5	1066650.5	1006915.4375	1436737.25	1087779.75	1409848	1915281.625	1353611.125	1056371.625	941133.3125	3075389.75	921240.625	923889.3125	1586635.75	1188887.625	1247913.75	1318177.375	1489785	1256564.625	1067771.25	1084818.125	1055463.625	1350816.125
A0A0B5EIA9	Proline--tRNA ligase	737263.625	561009.6875	765064	1075670.5	958533.9375	942051.8125	697845.3125	656595.5625	560033.75	842020.5	1163459.875	1124184.375	789765.5	712655	1038561.8125	341365.90625	455391.0625	276220.5625	528541.9375	2656.36474609375	225320.75	1028518.1875	995398.625	374775.9375	465021.3125	420738.875	647978	1079434.625	981588.625	440869.53125	366706.71875	477109.15625
A0A0B5EIB1	3-hydroxyacyl-CoA dehydrogenase	743047.625	1269972.25	970531.3125	275653.9375	198121.78125	140227.109375	269831.21875	248893.609375	212003.453125	664324.5	640548.6875	697507.875	385348.96875	276373.90625	250581.609375	262711.625	153447.921875	559639.9375	958091.6875	2020460.5	3205045.25	238100.46875	283041.59375	282369.125	195516.5	197819.171875	312984.59375	230813.734375	129914.6171875	267181.15625	284472.125	375507.84375
A0A0B5EIB3	1-deoxy-D-xylulose 5-phosphate reductoisomerase	65730.953125	160109.71875	24088.7109375	618403.25	527750.6875	406841.84375	330244.71875	189590.78125	420731.3125	153662.390625	173011.953125	184787.75	176019.9375	153165.5625	374904.375	2.488926649093628	50672.82421875	163537.3125	44005.49609375	784.1509399414062	339.0052185058594	302745.96875	196741.109375	136210.921875	106496.265625	171400.203125	187991.703125	152720.453125	168333.53125	66364.03125	140851.171875	105435.6953125
A0A0B5EIB5	1-deoxy-D-xylulose-5-phosphate synthase	89291.78125	136368.6875	133043.84375	271436.0625	228572.171875	279808.5625	421154.25	402767.15625	501084.5	156092.625	149991.84375	215194.34375	217989.40625	191049.25	223762.25	302484.46875	342904.625	311382.46875	361891.03125	426358.125	450127.03125	457973.5625	305307.875	535296.875	545319.8125	564793.625	324725.3125	305340.78125	277281.15625	628878.6875	543186.375	556355.1875
A0A0B5EIE1	Ribosome-recycling factor	491325.625	340408.78125	269103.9375	4476180.5	6333974	10348302	10995507	11870280	11811037	271573.46875	304793.6875	491136.96875	6126757	5990561	5395791	12689110	9245546	9262537	483773.75	867168.5	1201012.875	7360253.5	9299424	6291278.5	6546929	6737576.5	5551089	10408626	15330708	9072137	4222426	6957220
A0A0B5EIG5	Signal recognition particle protein	166569.21875	303448.90625	303260.96875	550401.125	479604.71875	403322.28125	332342.25	280861.8125	333506.09375	266597.0625	279428.65625	306236.3125	350089.59375	346875.34375	392746.71875	342812.28125	524956.5	485948.875	397188.71875	423656.40625	632056.875	434275.125	518638.65625	376198.59375	369940.875	393991.75	422530.4375	506661.0625	356452.09375	401558.5625	365543.65625	407686.3125
A0A0B5EIH5	Metal-binding protein	1038392.5	1333322.125	1107333.25	458690.9375	709855.625	675072.9375	923656.875	918245	955409.8125	473158.28125	473465.53125	473852.90625	577087.6875	495343.375	368965.5625	493817.1875	605575.375	1382323.375	1046559.625	1889676.875	955170.3125	370646.84375	421064.34375	229776.515625	303334.8125	426090.84375	600786.0625	559213.75	584551.1875	468744.53125	361975.0625	410235.5625
A0A0B5EII5	Histone family protein DNA-binding protein	92053.9140625	122048.375	116571.984375	754572.625	778906.9375	2684171.25	3340514.25	3859000	6439294.5	115433.765625	63216.2421875	109563.78125	332425.90625	600026.3125	419453.03125	3035149.5	2800628	2440015.75	396968.3125	3599153.25	1251275.375	1237450	3781149.75	103982.0546875	136431.65625	199983.0625	291602.0625	1002927	1428319	2655942.25	969248	2655518.5
A0A0B5EIL6	Proline dehydrogenase	510872.71875	347381	319500.625	238951.78125	196795.390625	301886.65625	215273.765625	175939.921875	210520.90625	548359.75	433682.25	587261.6875	253188.953125	302051.34375	250033.296875	142184.046875	161380.953125	172712.84375	574708.8125	642856.8125	707968.4375	354717.96875	617516.8125	276472.875	169953.828125	257062.4375	396324.90625	251812.78125	298844.59375	279282.15625	279941.9375	196759.875
A0A0B5EIM1	Acetolactate synthase small subunit	1763031.5	2804663	3145554.75	2244966.25	1950628.875	727517.8125	1599496.125	1770998.75	1687543.625	1060365.625	1626810.75	735269.375	909605.8125	1338299.875	462989.75	1603450.75	1285248.5	1252064.5	1932183.625	4414955.5	4972533	756874.1875	316774.65625	772871.25	675352.4375	806280.25	1253670.125	743413	581280.375	1288655.5	1187308.625	1174177.875
A0A0B5EIN8	Glutamyl-tRNA(Gln) amidotransferase subunit A	180567.015625	142342.9375	184268.703125	1350360.25	1179301.25	911737.4375	574145.125	540509.4375	514269.15625	227888.015625	360772.90625	300323.65625	926571.625	1230319.125	1166798.375	242202.875	418743.71875	321091.5	190923.375	247427.515625	350607.09375	1067665.5	759574.0625	543688.8125	483600	517807.9375	518708.875	786094.75	635268.75	561145.875	591637.625	670639.8125
A0A0B5EIP2	Short chain dehydrogenase	6383666	6696892	7541555.5	2134921	1847260.375	1679462.25	1198619	1013300.25	1049490.125	4771899.5	4983848	4705909.5	2498885.25	2353837.5	2811108.75	1828253.25	340760.5	1103606.625	6199547.5	20750.5078125	15541672	623941.5625	748553.125	1204493	999173.9375	858442.4375	1026494.9375	1042717.4375	931349.9375	716680	903370.0625	739280.0625
A0A0B5EIU0	Xaa-Pro aminopeptidase 1	1787881.75	2240366.75	1958875.25	1804137.5	1605070	1707548.75	1118134.375	1221464.625	1140747.625	1373020.125	1424675.125	1025582.5	2117629	1665391.125	2052233.625	869688.5	1376465.75	985025.625	2281280	2898465.25	3803084	2811783	5795894	2692005.75	2843590.5	2869384.75	1700073.75	3652498.75	3523169.5	2823225.5	2156404.25	2343810
A0A0B5EIY7	Phosphate acetyltransferase	NaN	1.010661244392395	1.0013681650161743	35868.6015625	16281.54296875	NaN	7730.30908203125	4987.16943359375	8686.705078125	7344.3486328125	12181.0712890625	9908.453125	5674.3251953125	1.8242343664169312	34835.296875	5.154636383056641	2.9620249271392822	0.8546908497810364	1.299241304397583	Filtered	Filtered	41920.32421875	25083.357421875	67503.7109375	37101.66015625	55593.015625	87320.640625	22284.50390625	38288.27734375	93716.609375	65600.53125	44539.28125
A0A0B5EIZ7	Putative isobutyryl-CoA mutase, chain B	5.419414520263672	2.992331027984619	NaN	Filtered	Filtered	Filtered	NaN	Filtered	NaN	1	NaN	2.9433350563049316	Filtered	0.0002217415749328211	Filtered	Filtered	Filtered	Filtered	0.00038277916610240936	Filtered	Filtered	Filtered	Filtered	Filtered	NaN	NaN	NaN	Filtered	Filtered	Filtered	Filtered	Filtered
A0A0B5EJ28;A0A0B5EQ11;A0A0B5EVW8	Nodulation ABC transporter NodI	498451.75	514260.84375	392630.21875	299974.15625	280466.15625	261904.5	289695.9375	319972.9375	344529.0625	293994.0625	295207.375	252790.546875	253148.390625	360104.0625	283065.125	188409.796875	215430.21875	86711.859375	479404.90625	1214055.25	1200567	138448.21875	121201.828125	290216.75	204082.109375	176484.84375	186127.3125	180854.9375	152847.140625	251270.25	215964.625	179186.046875
A0A0B5EJ34	DUF2662 domain-containing protein	1442357.125	744472.1875	906331.25	2239298	2748002.25	2428763.25	1038386.375	1346366	982377.1875	704502.9375	669333.625	596641.8125	1783101.875	1546033.625	1774307.5	1022157.5	218084.453125	1108709.875	872449.0625	506662.34375	1052090	1641756.5	998978.1875	1197228.875	1541682.5	1713986.375	1789138.125	794569.5	817340.5625	786217.75	1007275.4375	947760.5
A0A0B5EJ43	Corrinoid adenosyltransferase	135753.265625	387194.40625	168621.546875	369858.875	389646.8125	152679.828125	453575.375	414870.84375	412266.0625	181676.421875	234860.515625	95184.453125	304502.34375	389128.84375	378999.3125	294683.375	546993.6875	312883.96875	24375.076171875	1315.2301025390625	93765.796875	149014.125	50040.0390625	221781.59375	251751.625	280029.28125	306323.25	114814.84375	90244.09375	373468.21875	267528.1875	339500.625
A0A0B5EJ55	ATP synthase gamma chain	380051.34375	338649.9375	322209.40625	745479.3125	647607	396936.15625	628146.25	603352.9375	477951.71875	340540.625	283876.71875	382744.75	536619.5625	620732.75	581587.5	692461.5625	614204.125	337381.9375	292322.90625	957305.375	546884.5625	254825.46875	379677.34375	184560.671875	166328.9375	333574.34375	751428.625	385496.125	416283.875	307905.34375	259585.296875	348416.84375
A0A0B5EJA6	Homoserine kinase	599605.8125	579988.3125	569830.75	1659439.375	1107426.25	1006831.5	887644.8125	949131.6875	950448.4375	489979.09375	540932.5	525697.4375	615241.9375	678765.75	1076372	1046373.5	646613.5	1021268.1875	553226.4375	465707.59375	1803.706787109375	631347.5625	492306.1875	391384.625	514696.125	445112.75	635747.3125	441326.03125	488958.9375	337233.5	440585.25	365217.40625
A0A0B5EJH1	Ectoine/hydroxyectoine ABC transporter, permease EhuC	13121.6474609375	3228.52490234375	9868.8076171875	Filtered	Filtered	4716.6669921875	Filtered	Filtered	Filtered	3575.46533203125	12340.1083984375	3087.814208984375	NaN	Filtered	Filtered	Filtered	Filtered	Filtered	106056.78125	159788.859375	293138.8125	9030.4150390625	Filtered	Filtered	Filtered	Filtered	Filtered	NaN	NaN	Filtered	Filtered	Filtered
A0A0B5EJL8	Putative anti-sigma factor	1180960.625	2978985.75	2896537	457161.6875	443721.59375	439043.625	125220.1171875	1210117	1510549.125	1815764.25	2163817.75	1102100	370354.15625	352921.15625	382258.46875	1023.7835083007812	635.7626342773438	513.2112426757812	510712.8125	2576118.25	2180130.25	1576.9395751953125	31488.55859375	256502.3125	272647.65625	329552.90625	781.1923828125	91452.3515625	92631.0234375	276987	188696.640625	272439.78125
A0A0B5EJN2	UPF0182 protein SLNWT_2092	1815118.25	2581203.75	2107033.75	286436.25	170456.5625	82760.2890625	124389.3125	67639.7734375	183415.640625	981575.5625	703770.0625	779395.3125	271465.1875	224893.890625	276645.1875	130623.6328125	212216.0625	118402.5859375	11499194	45192128	49082268	295408.46875	391811.53125	122271.2265625	122621.140625	119191.203125	292865.78125	330262.4375	275313.5625	115024.7109375	71518.796875	44689.48828125
A0A0B5EJN4	Putative membrane protein	290618.9375	191105.390625	229664.28125	197216.703125	153921.640625	159515.359375	185997.296875	206762.875	247489.53125	291724.78125	230388.484375	219990.796875	86994.7578125	130210.1328125	121328.640625	179030.75	233546.4375	331254.75	265341.34375	65252.2421875	169775.96875	147734.984375	193148.40625	201801.703125	180857.359375	194182.46875	120083.1328125	90668.9609375	120764.1015625	185025.203125	177076.359375	118099.0234375
A0A0B5EJN6	TerD domain-containing protein	2374783.75	2727196	2766048	228209.484375	184559.96875	64313.359375	103613.4921875	347797.4375	195039.765625	908612.625	704292.6875	703964	90015.0703125	72512.015625	133918.109375	440878.125	205301.171875	392373	9002940	33183144	27165902	135957.28125	235304.40625	140971.6875	193240.5	194835.953125	156902.75	143849.578125	184689.09375	77645.8984375	72947.21875	46559.8046875
A0A0B5EJS9	DNA-3-methyladenine glycosylase I	4723.5439453125	727.6233520507812	3891.06689453125	696.2830810546875	7927.31689453125	4686.15673828125	56374.6953125	25047.068359375	Filtered	13277.90234375	2130.33154296875	1978.69287109375	92074.6484375	7839.85888671875	5466.5576171875	45828.9921875	149599.390625	310210.5	Filtered	414601.15625	Filtered	2059.47509765625	0.7403221130371094	17510.916015625	24061.72265625	Filtered	4472.19775390625	NaN	4714.3837890625	Filtered	246315.09375	7261.4892578125
A0A0B5EJT7	Trk system potassium uptake protein TrkA	169565.25	118437.9296875	199451.21875	388640.84375	352528.53125	261608.078125	346029.9375	277951.0625	324004.1875	170973.9375	196745.15625	174109.4375	310219.78125	241128.546875	400488.09375	285099.71875	285560.21875	219517.25	235604.453125	798.0283813476562	131856.21875	366275.875	355289.71875	378782.875	368756.6875	342054.15625	242811.796875	515266.5625	470112.71875	349995.96875	376370.8125	291527.46875
A0A0B5EJU1	Histidine kinase	101601.0703125	90857.5625	96803.0625	244581	161788.09375	190726.9375	118755.2109375	43592.61328125	67201.375	43460.3984375	35081.79296875	40590.4453125	158995.84375	61540.56640625	244136.234375	284237.75	8.065479278564453	546469.125	47682.45703125	1665.9521484375	13879.4638671875	184987.28125	222997.859375	13195.578125	23717.607421875	16142.486328125	19410.962890625	550397.6875	276545.9375	14880.8046875	8453.6474609375	2659.3447265625
A0A0B5EJW5	Zinc protease	1701052.375	1590436.125	1436413.75	360485.875	383312.03125	336077.71875	504816.53125	507590.09375	455813.84375	1365096	1778067.125	1511610.375	401938.59375	583796.1875	334741.0625	820061.625	896680.375	595459.0625	845643.0625	1155265.625	1261759.5	274808	328105.75	343642	361034.03125	372554.4375	524182.0625	170093.75	190116.453125	505242.375	391124.03125	455106.1875
A0A0B5EJZ5	Transcriptional repressor NrdR	178397.4375	148419.203125	242923	146817.90625	136696.5	195045.9375	179156.890625	288746.78125	159554.796875	153330.3125	157134.375	126004.125	127226.0703125	102351.6484375	171412.375	87773.4140625	106493.3515625	51269.1953125	133657.25	Filtered	1354861.25	140885.234375	149746.765625	176149.265625	125134.3984375	149240.65625	252094.28125	150571.125	171798	152972.75	166821.59375	126553.7578125
A0A0B5EK07	GTPase HflX	107292.3125	137771.96875	179989.21875	156670.703125	106657.03125	167316.28125	161549.640625	134816.234375	155157.28125	275003.71875	250097.46875	406096.625	113924.546875	88752.1328125	81750.1953125	3912.41357421875	201908.796875	108743.09375	367225.875	244029.625	465062.90625	114588.0703125	113689.265625	119074.921875	129949.1953125	143295.28125	50528.89453125	54028.421875	51230.2421875	77260.5859375	88734.390625	83372.15625
A0A0B5EK19	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	271500.21875	107717.09375	169047.171875	37697.98828125	38855.93359375	56168.80859375	151243.390625	Filtered	Filtered	200422.296875	175127.15625	246548.5	61410.5859375	35158.625	18552.201171875	85329.5390625	Filtered	155333.109375	141212.828125	248452.84375	Filtered	81673.6015625	Filtered	Filtered	124382.78125	Filtered	Filtered	15694.0068359375	Filtered	Filtered	Filtered	Filtered
A0A0B5EK41	Putative NADH dehydrogenase/NAD(P)H nitroreductase SLNWT_2302	66008.6484375	Filtered	Filtered	37546.9453125	31375.3046875	38303.1640625	121335.71875	141514.859375	166391.28125	77849.0625	107123.6484375	84131.0859375	21590.30078125	147622.359375	43459.1640625	Filtered	95870.71875	1.2518106698989868	Filtered	Filtered	Filtered	18680.96484375	Filtered	Filtered	Filtered	41669.77734375	176790.953125	30466.05078125	20464.52734375	42760.08984375	Filtered	93935.1328125
A0A0B5EK45	Fumarate hydratase class I	1757909.625	1140538.875	1269621.125	1655572.125	1412857.625	1957556.625	665386.3125	681389.1875	574601.1875	1833377.5	1544184.75	2138353.75	1819769.25	1532937	1580025.125	660734.25	659613.0625	690602.25	1034363.125	239284	191905.203125	1413878.625	1221973.125	1010903.125	1157059.75	1063068.625	909666.4375	1720740.625	1692743.875	1042136.3125	965081.375	754859.8125
A0A0B5EK49	Regulatory protein	334347.90625	73374.4375	436374.25	229328.75	95176.0234375	83077.1953125	148293.421875	125313.3359375	144202	248844.53125	273985.6875	293954.46875	72935.28125	118508.8125	132621.53125	129940.0390625	517.391357421875	91707.65625	286673.40625	Filtered	17358.4453125	138660.96875	268987.84375	224644.6875	207766.53125	239301.40625	132335.40625	137880.796875	52320.53515625	221020.1875	203079.75	81996.859375
A0A0B5EK50	Fumarate hydratase class II	1796599.25	1528395	1342971.5	166021.453125	134088.09375	117897.8046875	210366.46875	232092.203125	211390.515625	2368582.75	1939366.75	2133409.75	145048.46875	126627.9921875	124475.59375	672626.5625	446989.09375	412008.53125	2678634.75	2140073.25	Filtered	217238.90625	366454.5625	342308.46875	361062.875	394914.15625	351936.375	193633.34375	209244.421875	353058.59375	294642.5	300834.84375
A0A0B5EK53	Flavin-dependent thymidylate synthase	256453.09375	192972.1875	150788.046875	276093.53125	352487.65625	231671.8125	371853.1875	277505.46875	290945.03125	118177.1953125	142185.828125	184132.59375	242813.953125	311010.25	207712.984375	78711.1953125	139963.5625	68746.0078125	434221.25	338595.84375	804749.3125	270170.59375	225182.109375	204404.6875	180673.640625	211629.578125	181854.0625	134512.78125	111811.3984375	191837.203125	162708.453125	194179.28125
A0A0B5EK65	Alkyl hydroperoxide reductase C	4845.8955078125	6038.1982421875	6075.17431640625	103378.546875	107597.03125	74064.78125	4279.267578125	13148.728515625	5070.12158203125	4605.57666015625	11050.0185546875	15512.0439453125	58629.109375	159395.234375	60585.01953125	Filtered	2.1998708248138428	41725.53125	21032.341796875	Filtered	21.350204467773438	5337.44970703125	Filtered	5946.318359375	Filtered	4746.7431640625	28022.677734375	17338.556640625	4596.0498046875	Filtered	13320.1630859375	5245.50732421875
A0A0B5EK74	Ribosome maturation factor RimP	317779.1875	188185.25	199937.203125	224052.140625	247893.890625	293591.21875	235182.03125	279914.25	317990.59375	147905.34375	112548.3984375	154111.703125	252215.890625	325371.03125	190480.21875	331526.1875	479705.5	589601.9375	183204.40625	532216.875	126467.859375	124810.09375	114594.7734375	227617.671875	198898.265625	238946.90625	171493.171875	211863.59375	195864.890625	151433.484375	203269.09375	121678.9453125
A0A0B5EK88	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	1086204.375	655359	663710.9375	168305.75	134750.15625	135589.171875	195197.765625	275076.875	238317.015625	1098366.625	1041045.125	939123.1875	315056.75	189863.40625	194763.28125	349044.59375	134547.296875	163331.296875	531441.625	176479.28125	230415.078125	155359.234375	144005.9375	126889.8203125	113139.671875	154350.265625	86208.6015625	77416.640625	69886.40625	117675.2265625	131319.328125	116641.8125
A0A0B5EKD5	Uridylate kinase	143908.765625	113804.7890625	104872.234375	136506.921875	158518.796875	169698.8125	358035.75	321031.4375	337483.53125	132391.328125	160082.65625	173448.484375	147425.640625	162482.734375	134253.9375	268517.5	235666.015625	206327.265625	95068.390625	142361.515625	246861.65625	122040.65625	117439.109375	104586.6484375	126784.4921875	136036.953125	98041.578125	172130.8125	111188.375	96102.1328125	100434.8828125	132758.453125
A0A0B5EKE1	RNA polymerase sigma factor	71959.1328125	84462.921875	77428.4921875	31615.16015625	20339.203125	26365.216796875	531560.3125	603908.1875	675341.75	55484.58984375	22765.67578125	43512	18491.2109375	22496.79296875	19894.310546875	464810.75	258727.875	133009.40625	61046.4921875	51779.05859375	65972.203125	21531.5	21133.68359375	28195.9921875	28243.951171875	36991.5	98136.75	35593.76171875	17870.48828125	145326.953125	65435.4296875	101041.375
A0A0B5EKF3	Ectoine utilization protein EutA	3011.240966796875	NaN	1.4555106163024902	3227.759033203125	3547.37646484375	NaN	8487.3720703125	Filtered	Filtered	14840.775390625	2682.393310546875	7029.2392578125	7391.70458984375	4470.39599609375	2439.953857421875	Filtered	Filtered	1.0425264835357666	17972.677734375	7.644205093383789	Filtered	13259.6689453125	21833.111328125	236444.5625	7309.3427734375	11575.470703125	4295.4482421875	9088.8173828125	14283.8662109375	13659.53125	205766.125	25432.2421875
